PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
0.7844595442344855,0.32371157447934196,0.07999815572234759,0.4816126455525999,0.1279448695830921,0.3088884616957649,0.5699728830492801,0.43483066699800826
0.7590224589654533,0.30331687765313964,0.08372839541445048,0.4804025885870258,0.11952850542089574,0.3292174871706872,0.5736854197187693,0.42738196555951796
0.6851322453332331,0.5509869993393341,0.05398415370701515,0.1755486099188562,0.49814455428037285,0.6024824602934687,0.6336414992642673,0.36488277502201527
0.7229024253848633,0.5736994101719508,0.04435388919572525,0.17398783755374395,0.5140021112897639,0.5728989458439022,0.629199034098193,0.3748912681217485
0.7225529856385582,0.5732173572967564,0.04429602825900303,0.17388168058584366,0.5139761067213638,0.573194266817243,0.6292785703161371,0.37476089719435524
0.684346005904047,0.5499023803701468,0.053853966599390124,0.1753097567410806,0.49808604400147277,0.6031469324834854,0.6338204557546415,0.36458944043538044
0.7243001843700829,0.5756276216727281,0.04458533294261424,0.17441246542534508,0.5141061295633641,0.5717176619505392,0.6288808892264166,0.37541275183132156
0.685481685079538,0.5514690522145285,0.054042014643737424,0.17565476688675652,0.4981705588487729,0.602187139320128,0.6335619630463232,0.36501314594940854
0.7421369551569832,0.5855376684634535,0.039596617876802576,0.1733136083390881,0.5219568943628595,0.5578118676457782,0.6268982652972118,0.38002588559900835
0.7036678956127433,0.5618611518804482,0.04911116051464798,0.1746620667683998,0.5060473282166683,0.5879860240420263,0.6314998028991743,0.3697566506444886
0.7430105545227454,0.5867428006514392,0.03974127021860818,0.17357900075883878,0.5220219057838597,0.5570735652124263,0.6266994247523515,0.38035181291749154
0.4809424610179248,0.5188869026649974,0.23154959111209586,0.45864822594087234,0.7942665680945031,0.4919644655762122,0.327655468516315,0.4672885015919348
0.7029970410255866,0.5612379109642749,0.04912075228936741,0.17472434694748418,0.5060993176758163,0.5880622703415826,0.6319388238605305,0.36958703673466126
0.7414661005698264,0.58491442754728,0.039606209651522006,0.17337588851817248,0.5220088838220074,0.5578881139453346,0.627337286258568,0.379856271689181
0.7030844009621627,0.5613584241830734,0.04913521752354799,0.17475088618945925,0.5061058188179163,0.5879884400982475,0.6319189398060444,0.36961962946650956
0.7418155403161315,0.5853964804224743,0.03966407058824423,0.17348204548607277,0.5220348883904075,0.5575927929719938,0.6272577500406239,0.3799866426165743
0.4795727269381583,0.5172995559984352,0.2314434610133708,0.45849819218415616,0.7942665484168508,0.4926313538224501,0.32825356191355937,0.4668581458273209
0.7032591208353152,0.5615994506206705,0.0491641479919091,0.17480396467340942,0.5061188211021163,0.5878407796115771,0.6318791716970724,0.3696848149302062
0.743562739047656,0.5878067447984461,0.039953375271855496,0.17401283032557419,0.5221649112324076,0.5561161881052901,0.6268600689509033,0.3806384972535406
0.7415534605064027,0.5850349407660786,0.03962067488570259,0.17340242776014755,0.5220153849641074,0.5578142837019994,0.6273174022040819,0.3798888644210293
0.46007611735630966,0.5050997580505369,0.23615733662975183,0.4590928036728868,0.7862922619174552,0.5079399227505796,0.3306139828779987,0.46162575015451607
0.7033464807718914,0.5617199638394692,0.049178613226089685,0.1748305039153845,0.5061253222442164,0.5877669493682419,0.6318592876425864,0.3697174076620545
0.8030468024804263,0.3173768147457762,0.07713891027612108,0.49868193387070164,0.15682295238232846,0.2909608282126458,0.6706047858370185,0.4183791043939254
0.8606826423453258,0.2678175548131872,0.30404591005574116,0.5613183282293827,0.08291800160034479,0.6860037031421341,0.6734210854894279,0.32463043552780735
0.8029594425438502,0.31725630152697765,0.07712444504194049,0.49865539462872654,0.15681645124022847,0.291034658455981,0.6706246698915046,0.4183465116620771
0.7646651028727626,0.29382081138156957,0.08666791814814706,0.5000569315419884,0.1409198873782373,0.3210611543655586,0.6751864393844949,0.408142462171254
0.7650145426190675,0.2943028642567639,0.08672577908486934,0.5001630885098887,0.14094589194663737,0.32076583339221787,0.6751069031665509,0.40827283309864726
0.8030468024804263,0.3173768147457762,0.07713891027612108,0.49868193387070164,0.15682295238232846,0.2909608282126458,0.6706047858370185,0.4183791043939254
0.5408039891024532,0.24927989032173709,0.2689183007012476,0.783698080568785,0.42905461240877185,0.22599938906310202,0.371600597709954,0.505250607604672
0.08580075462417613,0.07430504883740915,0.3435232855102709,0.31505159418668016,0.37819294345382215,0.4903305290135886,0.715728294793522,0.3582521791962503
0.7885986611371645,0.4863712923184531,0.23627961355896748,0.22638204022424607,0.4967032495093592,0.9027477492996967,0.717514685766109,0.2411408980800269
0.8353333509063288,0.5497703601888551,0.26008308500833355,0.2505975629543063,0.4797024231368878,0.913647299329916,0.69969077065976,0.2828239873285538
0.7010721777007065,0.552330632829282,0.052265779032442006,0.19076193126829635,0.5217446923998216,0.5788922465789672,0.7060494921763218,0.35605306155311955
0.6819250078651627,0.5406128877565779,0.05703751558554532,0.1914626997249273,0.513796410468826,0.5939054945337561,0.7083303769228171,0.350951036807708
0.6830606870406537,0.5421795596009595,0.05722556362989262,0.1918077098706032,0.5138809253161262,0.5929457013703986,0.7080718842144988,0.35137474232173616
0.701246897573859,0.5525716592668792,0.05229470950080317,0.1908150097522465,0.5217576946840216,0.5787445860922968,0.7060097240673499,0.3561182470168162
0.7203067074728264,0.5641688911207846,0.04750850771351933,0.1900877020536405,0.5296994754729172,0.5638051683808432,0.7037487233753406,0.36118767903037946
0.7393153895951301,0.575721955837452,0.04271568176601104,0.1893592034495764,0.5376347791537385,0.5488602394569553,0.7014656467184778,0.36624222571155157
0.6818738800884988,0.5405687206193398,0.05703089142532086,0.19146150881946916,0.5137899333607517,0.5938999833213218,0.7083083009579634,0.3509361514753169
0.935553501028729,0.17107480236745937,0.6421209506110012,0.13554001134615842,0.30854097835392263,0.557468168268881,0.5067717931996975,0.3848347949311696
0.9338888156329663,0.17260635452559658,0.6388258291029834,0.1370232823664111,0.3091510725294037,0.5524254091036681,0.510762494518826,0.3862267443972959
0.9337966607555568,0.17262554633381155,0.6387835140487285,0.13699092936681695,0.3092576068585457,0.5521443934195498,0.5107057136852511,0.38636463390575265
0.05828751720415065,0.09814776446858978,0.3332405120422318,0.24985374262514723,0.3066987959262935,0.5175704275296685,0.3784910487959122,0.42002097637390734
0.05828669256259156,0.09814705209540853,0.33324040520093784,0.2498537234169947,0.30669869145680845,0.5175703386391454,0.37849069273196295,0.42002073628790104
0.058285867921032464,0.09814633972222728,0.3332402983596439,0.24985370420884212,0.3066985869873234,0.5175702497486222,0.3784903366680137,0.42002049620189474
0.05828545560025289,0.09814598353563664,0.33324024493899695,0.24985369460476586,0.30669853475258085,0.5175702053033607,0.3784901586360391,0.4200203761588916
0.058284630958693795,0.09814527116245536,0.33324013809770303,0.2498536753966133,0.30669843028309574,0.5175701164128376,0.37848980257208986,0.4200201360728853
0.0582838063171347,0.09814455878927414,0.33324003125640905,0.24985365618846078,0.3066983258136107,0.5175700275223144,0.37848944650814054,0.420019895986879
0.05828256935479609,0.09814349022950222,0.33323987099446817,0.24985362737623196,0.3066981691093831,0.5175698941865298,0.3784889124122167,0.4200195358578695
0.05828133239245742,0.09814242166973033,0.33323971073252723,0.24985359856400313,0.3066980124051555,0.517569760850745,0.3784883783162928,0.42001917572886005
0.058280507750898325,0.09814170929654908,0.3332396038912333,0.24985357935585056,0.3066979079356704,0.5175696719602219,0.37848802225234357,0.42001893564285375
0.05827968310933923,0.09814099692336783,0.3332394970499394,0.249853560147698,0.30669780346618536,0.5175695830696987,0.3784876661883943,0.42001869555684745
0.05827885846778014,0.09814028455018653,0.3332393902086454,0.24985354093954548,0.3066976989967003,0.5175694941791756,0.37848731012444503,0.42001845547084116
0.05827844614700062,0.09813992836359592,0.33323933678799844,0.24985353133546917,0.30669764676195777,0.517569449733914,0.3784871320924704,0.42001833542783795
0.05827432293920509,0.09813636649768961,0.3332388025815287,0.24985343529470644,0.3066971244145324,0.5175690052812983,0.37848535177272413,0.42001713499780646
0.05826112867425953,0.09812496852678942,0.3332370931208256,0.24985312796426562,0.3066954529027713,0.5175675830329283,0.3784796547495361,0.4200132936217055
0.05826071635348001,0.09812461234019881,0.33323703970017865,0.24985311836018936,0.30669540066802875,0.5175675385876667,0.37847947671756155,0.4200131735787023
0.05825989171192092,0.09812389996701754,0.3332369328588847,0.2498530991520368,0.3066952961985437,0.5175674496971435,0.3784791206536122,0.42001293349269603
0.058259067070361825,0.09812318759383629,0.33323682601759075,0.24985307994388428,0.3066951917290586,0.5175673608066204,0.378478764589663,0.42001269340668973
0.05825824242880273,0.09812247522065504,0.3332367191762968,0.2498530607357317,0.30669508725957356,0.5175672719160973,0.37847840852571374,0.42001245332068343
0.05825741778724364,0.09812176284747376,0.3332366123350029,0.24985304152757917,0.3066949827900885,0.5175671830255741,0.37847805246176447,0.42001221323467713
0.05825659314568454,0.09812105047429251,0.333236505493709,0.24985302231942663,0.3066948783206034,0.517567094135051,0.3784776963978152,0.4200119731486708
0.119999467571059,0.9824159840060012,0.4154485416531828,0.25535476797930756,0.457101142127352,0.4824605168265872,0.46964090447942786,0.11782114995200732
0.11996895583337241,0.9823896261982945,0.4154445885253069,0.2553540572776632,0.4570972767564044,0.4824572278772312,0.4696277301133055,0.11781226676977397
0.07323261723366198,0.9189891333019025,0.3916409042480471,0.23113849612994847,0.4740978944100599,0.47155750052603,0.4874509330124448,0.07612869700175878
0.07323138027132337,0.9189880647421306,0.3916407439861062,0.23113846731771961,0.47409773770583225,0.47155736719024527,0.48745039891652087,0.07612833687274934
0.07323096795054385,0.91898770855554,0.39164069056545925,0.23113845771364336,0.4740976854710897,0.4715573227449837,0.48745022088454626,0.07612821682974619
0.07470896511238356,0.08852844058824397,0.33872715641762696,0.282514739550879,0.3427834628310594,0.5042377279971366,0.5482602924467278,0.38991241571446394
0.119961121738561,0.9823828586530726,0.4154435735330145,0.255353874800214,0.4570962842962962,0.48245638341726144,0.4696243475057876,0.11780998595271408
0.1199602970970019,0.9823821462798914,0.41544346669172055,0.2553538555920614,0.45709617982681117,0.48245629452673827,0.4696239914418383,0.11780974586670773
0.07322478313885061,0.9189823657566805,0.39163988925575466,0.2311383136524992,0.4740969019499517,0.47155665606606023,0.4874475504049269,0.07612641618469884
0.07470360494224948,0.0885238101625658,0.3387264619492163,0.28251461469788747,0.3427827837794065,0.5042371502087362,0.5482579780310577,0.38991085515542295
0.11995864781388371,0.9823807215335288,0.41544325300913265,0.25535381717575634,0.457095970887841,0.48245611674569205,0.4696232793139398,0.11780926569469513
0.11995328764374957,0.9823760911078505,0.41544255854072204,0.2553536923227647,0.457095291836188,0.48245553895729165,0.46962096489826965,0.11780770513565414
0.11995246300219048,0.9823753787346693,0.41544245169942806,0.2553536731146122,0.457095187366703,0.4824554500667685,0.46962060883432044,0.11780746504964779
0.0732161244024801,0.9189748858382772,0.39163876742216824,0.23113811196689746,0.4740958050203585,0.47155572271556734,0.48744381173345974,0.0761238952816326
0.07321571208170052,0.9189745296516867,0.3916387140015213,0.23113810236282117,0.474095752785616,0.47155567827030576,0.48744363370148514,0.07612377523862945
0.07469453388509939,0.08851597405757192,0.338725286694983,0.28251440340820944,0.3427816346150707,0.5042361724129817,0.5482540613276159,0.38990821420935357
0.11994627819049725,0.98237003593581,0.4154416503897235,0.2553535290534681,0.45709440384556493,0.48245478338784503,0.469617938354701,0.1178056644046005
0.07321076423234596,0.9189702554125991,0.39163807295375763,0.23113798711390587,0.4740951259687055,0.47155514492716694,0.4874414973177896,0.07612233472259161
0.11994380426581996,0.9823678988162661,0.41544132986584165,0.25535347142901044,0.45709409043710975,0.4824545167162756,0.46961687016285325,0.11780494414658155
0.07320746566610958,0.9189674059198739,0.3916376455885819,0.23113791028129568,0.47409470809076526,0.4715547893650744,0.4874400730619926,0.07612137437856642
0.5176923467360933,0.5404940197062462,0.22187105743880314,0.4570435767869442,0.810150109994642,0.4627525183995428,0.32373156052954105,0.4769970098544474
0.4801842464941919,0.5181431485300254,0.23154471765263474,0.45868396687798163,0.7943120564115509,0.49211454211910377,0.3281143735321572,0.4670862949502591
0.5182165063555507,0.5412170990190377,0.2219578488438865,0.45720281223879455,0.8101891168472419,0.46230953693953164,0.32361225620262485,0.4771925662455373
0.7430385794281986,0.5870836654856546,0.03986658386677211,0.17385359487372373,0.5221259043798075,0.5565591695653012,0.6269793732778195,0.3804429408624507
0.7036959205181964,0.5622020167146635,0.049236474162811905,0.17493666088328477,0.5061513268126163,0.5874716283949011,0.6317797514246423,0.3698477785894478
0.7419029002527077,0.585516993641273,0.03967853582242481,0.17350858472804784,0.5220413895325074,0.5575189627286586,0.6272378659861378,0.3800192353484226
0.4612991564683769,0.5067869431137171,0.23635984990827968,0.4594643530605378,0.7863832779068554,0.5069062993438871,0.3303356061151943,0.46208204840039246
0.5220529093366053,0.5464196475820373,0.22336794451540237,0.4600125946600515,0.8122981426576785,0.45811494453340984,0.3213056352847091,0.4789911681262021
0.7226683704805876,0.5736787353497703,0.04443580714134748,0.17418281394270368,0.5140866064594118,0.5726060409267827,0.6295386347871191,0.37488461787116273
0.7431259393647749,0.5872041787044532,0.03988104910095264,0.1738801341156988,0.5221324055219075,0.556485339321966,0.6269594892233334,0.38047553359429903
0.7230178102268926,0.5741607882249646,0.04449366807806976,0.174288970910604,0.5141126110278119,0.572310719953442,0.629459098569175,0.375014988798556
0.8118515348950799,0.1748765465723518,0.4229090875156095,0.09041583207368217,0.36207583862768494,0.2130761288083477,0.6197143358852756,0.44154264673253685
0.6844613907460764,0.5503637584231609,0.05399374548173458,0.1756108900979406,0.4981965437395207,0.6025587065930251,0.6340805202256234,0.36471316111218793
0.7433880191745036,0.5875657183608489,0.039924444803494386,0.17395975184162404,0.5221519089482076,0.5562638485919604,0.6268998370598754,0.38057331178984394
0.6854223500484149,0.5516894038299454,0.054152863057720824,0.17590282175966637,0.49826805630262083,0.6017465739163381,0.6338617956262772,0.3650716811625194
0.7038706403913488,0.5624430431522607,0.049265404631173015,0.1749897393672349,0.5061643290968164,0.5873239679082307,0.6317399833156703,0.36991296405314444
0.5181291464189745,0.541096585800239,0.22194338360970595,0.4571762729968195,0.810182615705142,0.4623833671828669,0.32363214025711085,0.47715997351368894
0.5014206205792656,0.5326531777897574,0.2278937720874361,0.4602621960031062,0.8042393413109828,0.4743833066248968,0.3239245489574668,0.4733350669393692
0.49854517690054956,0.5287762746335422,0.2266427939919064,0.4577443452435751,0.8022018280636465,0.47776576635433166,0.32601244527603623,0.4718949851090358
0.7037832804547726,0.5623225299334621,0.04925093939699249,0.17496320012525982,0.5061578279547163,0.5873977981515659,0.6317598673701562,0.36988037132129614
0.07195754855045822,0.08615160746896708,0.3383706804403874,0.28245065154989596,0.34243490039412555,0.5039411447666995,0.5470722850800456,0.38911136875441643
0.07195589926734008,0.08615018272260455,0.33837046675779947,0.2824506131335909,0.34243469145515537,0.5039409669856532,0.547071572952147,0.38911088858240384
0.07195507462578099,0.0861494703494233,0.33837035991650555,0.2824505939254383,0.3424345869856703,0.5039408780951301,0.5470712168881978,0.38911064849639754
0.07195342534266275,0.0861480456030608,0.33837014623391765,0.2824505555091332,0.3424343780467002,0.5039407003140838,0.5470705047602993,0.38911016832438494
0.0705505448604456,0.08424530024254048,0.33765591750793467,0.2817240277083485,0.34294432350768267,0.5036136423416232,0.547604962277801,0.3878593439216296
0.07195095141798546,0.086145908483517,0.3383698257100358,0.2824504978846756,0.342434064638245,0.5039404336425144,0.5470694365684515,0.389109448066366
0.07194930213486728,0.0861444837371545,0.338369612027448,0.28245045946837044,0.34243385569927487,0.5039402558614681,0.547068724440553,0.3891089678943534
0.07194765285174909,0.08614305899079197,0.3383693983448601,0.28245042105206536,0.3424336467603047,0.5039400780804218,0.5470680123126546,0.38910848772234075
0.0719460035686309,0.08614163424442944,0.33836918466227217,0.2824503826357603,0.34243343782133456,0.5039399002993756,0.547067300184756,0.38910800755032815
0.07100840840101474,0.08487109821230635,0.3378927236422311,0.28196596164508564,0.3427731138571054,0.503721615815491,0.5474226281458695,0.38827341333000653
0.07194146804005586,0.0861377161919325,0.3383685970351555,0.28245027699092123,0.34243286323916666,0.5039394114014983,0.5470653418330351,0.38910668707729346
0.07193981875693772,0.08613629144556997,0.3383683833525676,0.28245023857461615,0.34243265430019654,0.5039392336204521,0.5470646297051366,0.3891062069052808
0.07193816947381948,0.08613486669920745,0.33836816966997973,0.282450200158311,0.3424324453612264,0.5039390558394058,0.5470639175772382,0.3891057267332682
0.07193610786992177,0.08613308576625431,0.33836790256674487,0.2824501521379297,0.34243218418751376,0.503938833613098,0.547063027417365,0.38910512651825246
0.07193445858680358,0.08613166101989178,0.33836768888415697,0.28245011372162454,0.34243197524854363,0.5039386558320517,0.5470623152894665,0.3891046463462398
0.07193157234134673,0.08612916771375739,0.3383673149396282,0.28245004649309063,0.34243160960534585,0.5039383447152207,0.5470610690656441,0.38910380604521777
0.0719282737751103,0.08612631822103231,0.33836688757445244,0.2824499696604804,0.34243119172740555,0.5039379891531282,0.547059644809847,0.3891028457011925
0.07192662449199211,0.08612489347466978,0.33836667389186453,0.28244993124417533,0.3424309827884354,0.5039378113720819,0.5470589326819486,0.3891023655291799
0.07192497520887398,0.08612346872830726,0.33836646020927663,0.28244989282787025,0.3424307738494653,0.5039376335910357,0.5470582205540501,0.3891018853571673
0.07192291360497621,0.08612168779535412,0.33836619310604177,0.28244984480748886,0.34243051267575264,0.5039374113647278,0.5470573303941769,0.38910128514215153
0.061181751328344636,0.09588694717778426,0.334287304985276,0.25637685655413744,0.3138663152408089,0.5148618424057196,0.41227647927807876,0.4138857035610349
0.06118092668678554,0.09588623480460298,0.334287198143982,0.25637683734598493,0.3138662107713238,0.5148617535151966,0.41227612321412943,0.4138854634750286
0.06941744072651779,0.8695379172091621,0.6722358682367242,0.3505628117226847,0.18785292550660565,0.14529011533385583,0.7046029640071167,0.1726821695190155
0.0783366147277042,0.07737914111469818,0.34121259811489113,0.30196633536271816,0.36364562283113044,0.4955670737184777,0.6474339118843071,0.3700348700571769
0.07581114995297128,0.07519749824708674,0.34088539665219186,0.30190751039553376,0.3633256850331055,0.49529484649137934,0.6463434660397201,0.3692996066628579
0.08056232229570554,0.07930183633092128,0.3415009627672423,0.3020181781664506,0.3639275859713326,0.4958069892404168,0.6483949284833407,0.3706828621882029
0.12578932735433052,0.9731345270137214,0.4182141212231646,0.27485672756713275,0.4782372211172748,0.474022933499586,0.5697481235919483,0.09857310980326056
0.08082703223617549,0.07953050812210599,0.3415352588225979,0.30202434398341915,0.3639611206760399,0.49583552309834283,0.6485092250110508,0.37075992979622785
0.07813186413310935,0.9089383132738609,0.3942910952205708,0.25061971091301966,0.49512114635610777,0.463023915434044,0.5871736030597721,0.0566213639661991
0.1805021257633903,0.8555033084475482,0.8834302323223766,0.40938738142405395,0.14202556327393434,0.48374901013350546,0.6982261500245892,0.09966788901245904
0.18050171367558676,0.855502949235537,0.8834301795871742,0.40938736909279233,0.14202550467822406,0.48374894913377703,0.6982259736162639,0.09966777489282924
0.1805013004496629,0.8555025936082019,0.883430124457139,0.409387359491415,0.14202545200317296,0.4837489037683868,0.6982257957429115,0.0996676555447773
0.07857354460339949,0.08234483937475126,0.34057148156494715,0.2955161547889603,0.3568747741514234,0.4986131761587669,0.6150004562174538,0.3770817494360018
0.13164761416402865,0.7949535899625843,0.8586666152287208,0.3786385101222172,0.15196472023231275,0.47574572081987,0.6826612172742843,0.06435397077330085
0.06681306811034626,0.8720491336731807,0.6712266300085009,0.34404644945931584,0.18072212721609215,0.1480299454766863,0.6709426900031127,0.17890183256310535
0.0666666942336066,0.871922687433507,0.6712076656788262,0.3440430400122382,0.18070358388249233,0.14801416740882994,0.6708794886521203,0.17885921729698565
0.17898759831652888,0.8593214490314016,0.8825859407969776,0.4031135549611394,0.1349972571096674,0.4858840380287,0.6645202539024698,0.10628020789971582
0.23492408309745053,0.9620978392287208,0.628468204123091,0.3271519380279014,0.4253692731325379,0.8153952930058687,0.5300565589242735,0.03197875529409022
0.17820698297000098,0.858324194334665,0.8824671789216434,0.4029026792119336,0.13492997539334584,0.48644044558848776,0.6646407664372403,0.1059829558540678
0.018975780960554134,0.8077426242413904,0.6472834526608504,0.3198297486057516,0.19757870548386272,0.13692829663831357,0.6882329206968926,0.13690489159184832
0.8975293220290353,0.17767623304971114,0.6280417521110444,0.10093054592087713,0.2594267913953119,0.5745664766479572,0.3536131131587378,0.415515257111132
0.7845962429994393,0.19161018521290196,0.41624716403039463,0.041462220835128905,0.30677754732164386,0.2316784142568004,0.35898761744527646,0.490464368499959
0.7591411408353188,0.33210938506750476,0.07219982485808951,0.4345763594704702,0.07797149788070323,0.333225306930046,0.3378920043767568,0.4759494015921131
0.7399939709997752,0.32039163999480075,0.07697156141119282,0.4352771279271011,0.07002321594970773,0.3482385548848348,0.340172889123252,0.4708473768467015
0.8975205078243818,0.1775946481131052,0.6282041348144896,0.10075886998729383,0.2595549132856455,0.5743875506223253,0.353557606002897,0.4156090745963058
0.8973948831287113,0.17769562405894665,0.627996370705298,0.10086654376163084,0.2595936278080702,0.5741407945284742,0.3535291977077949,0.4157237372069966
0.8975199270683489,0.17767719673906238,0.6280386717818576,0.10092624548401424,0.2594379369010988,0.5745378917844569,0.3536073152870646,0.415529122912136
0.8975199216374832,0.17767720009459548,0.6280386615255286,0.10092624550020785,0.2594379342592473,0.574537886263685,0.3536073162387978,0.41552912708184325
0.7845958306786596,0.19160982902631135,0.4162471106097477,0.04146221123105265,0.3067774950869014,0.2316783698115389,0.3589874394133018,0.4904642484569558
0.7591407285145395,0.33210902888091415,0.0721997714374426,0.43457634986639393,0.0779714456459607,0.33322526248478446,0.3378918263447822,0.47594928154911
0.7782878983500832,0.3438267739536182,0.06742803488433935,0.433875581409763,0.08591972757695632,0.3182120145299956,0.33561094159828697,0.48105130629452153
0.8337706536683944,0.29465800163570927,0.293700215327744,0.4952745359318208,0.014852247747971226,0.7059608947598869,0.33702358439539315,0.3908899381546337
0.8336450307830126,0.29475897646303967,0.29349245463732876,0.49538220970075986,0.014890963151013126,0.7057141405062932,0.3369951757830467,0.39100459937542204
0.8337903550366514,0.2947322680850993,0.2935525668969301,0.4954415620419046,0.014716801203112972,0.7061703944569573,0.3370736577061544,0.39078348599277596
0.7208459765226723,0.3086731825489154,0.08174319112300216,0.4359778771755795,0.062074829549227106,0.3632517139491005,0.34245341780579797,0.4657451120152837
0.7399931463582161,0.32039092762161947,0.0769714545698989,0.4352771087189486,0.07002311148022261,0.3482384659943117,0.34017253305930273,0.47084713676069523
0.5337229906498887,0.36535307949991075,0.2165322924293316,0.5708809789956397,0.17909284371765352,0.3067329305401965,0.21083610617170556,0.5399647855953533
0.89739406437059,0.17769490805060456,0.6279962749750271,0.10086652453593517,0.25959352620059095,0.5741407116187873,0.3535288406128013,0.4157234926038074
0.8973940584871521,0.1776949116857654,0.627996263864004,0.1008665245534783,0.2595935233385851,0.574140705637951,0.3535288416438457,0.4157234971209903
0.7845950060371005,0.19160911665313007,0.41624700376845375,0.04146219202290008,0.30677739061741627,0.23167828092101572,0.3589870833493526,0.4904640083709495
0.9360523138914572,0.16841746680263453,0.645713994630142,0.13635573188066363,0.3096207217611493,0.5610631425077499,0.5028873791781572,0.3829102186489208
0.9182765674233138,0.155594738304666,0.6531037084023944,0.1376958785052037,0.30227903688445656,0.5791870029038161,0.5030345630460251,0.37646248442813623
0.936050664608339,0.16841604205627203,0.6457137809475542,0.13635569346435852,0.3096205128221792,0.5610629647267037,0.5028866670502588,0.3829097384769082
0.7964174279702525,0.17801688754089237,0.4211377942475309,0.07401606508186054,0.3422794312039504,0.21784983894096455,0.5267705583551848,0.459016488054325
0.796417015649473,0.17801653135430176,0.42113774082688393,0.07401605547778423,0.3422793789692079,0.21784979449570296,0.5267703803232102,0.45901636801132184
0.7964157786871344,0.17801546279452987,0.421137580564943,0.07401602666555543,0.34227922226498025,0.21784966115991833,0.5267698462272863,0.45901600788231234
0.8155625362018986,0.1897328516806433,0.4163657905911927,0.07331524860484823,0.3502274519612333,0.20283636875986794,0.5244887834488164,0.4641179125847208
0.8538556389106474,0.21316727326627946,0.40682215722304527,0.07191368287935751,0.36612385911899686,0.17280973951450557,0.5199264798599021,0.47432160194653444
0.7964137170832366,0.17801368186157673,0.42113731346170813,0.07401597864517404,0.34227896109126765,0.21784943893361047,0.5267689560674131,0.4590154076672966
0.7964112431585593,0.17801154474203293,0.4211369929378263,0.07401592102071641,0.3422786476828124,0.2178491722620411,0.5267678878755654,0.45901468740927764
0.8155580006733236,0.18972893362814636,0.41636520296407603,0.07331514296000918,0.35022687737906544,0.2028358798619907,0.5244868250970955,0.4641165921116861
0.8538511033820724,0.21316335521378255,0.4068215695959286,0.0719135772345185,0.36612328453682896,0.17280925061662833,0.5199245215081812,0.47432028147349975
0.9288764435312593,0.14637578275472293,0.67498071287836,0.1427587913130744,0.30877388543075035,0.602343089928437,0.4840938919887147,0.36664473510158424
0.24080326086179268,0.1296358164153468,0.5917324050578998,0.36974442078503433,0.2850327306090622,0.8732422268532181,0.5083469875065796,0.35005877350302106
0.853847804815836,0.2131605057210575,0.40682114223075283,0.07191350040190828,0.36612286665888866,0.17280889505453578,0.5199230972523843,0.4743193211294745
